,student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skill_python,skill_excel,skill_sql,skill_soft,family_siblings,family_income_father,family_income_mother,device1_type1_laptop,device1_brand1_laptop,device1_year1_laptop,device2_type2_phone,device2_brand2_phone,device2_year2_phone,addr_city,addr_district,addr_postal
912,913,Kylie Herrera,20,Male,90,+998 34 856 08 35,Laraside,Null,1987-01-26 22:47:46,Python,89,Pending,0.0,Null,294,2020-12-20 06:01:06,UZ 100833 Tashkent Gregoryfurt,"white, group",,,,,,,,,,,,,,Tashkent,Gregoryfurt,100833
913,914,Null,20,Unknown,90,+998 38 110 50 62,New Rebeccahaven,robert33@medina-garcia.com,1975-07-23 23:00:00,Data Science,0,Inactive,15.5,average,236,1975-05-24 00:00:00,"Apartment 9, North Valerie district, Tashkent, UZ, 100224","management, just",5.0,2.0,4.0,"mother, together",1.0,486.0,1299.0,laptop,HP,2022.0,phone,Apple,2024.0,Tashkent,North Valerie district,100224
914,915,Null,20,Unknown,91,+998 51 195 87 38,Lake Robert,anaalvarez@gmail.com,2015-03-12 12:43:00,Data Science,0,Inactive,0.0,good,250,2015-02-01 23:48:00,"BROKEN,ADDRESS,DATA,,,","woman, itself",5.0,2.0,3.0,"successful, would",2.0,1332.0,1235.0,laptop,Lenovo,2022.0,phone,Samsung,2020.0,,,
915,916,Jay Wright,20,Female,70,+998 15 181 79 46,Andreston,ali@gmail..com,2011-12-01 00:00:00,Null,118,Pending,0.0,good,144,2022-11-30 23:46:42,"New Michaelchester 25-kv, dom 39, Tashkent","care, leader",,,,,,,,,,,,,,Tashkent,,
916,917,Heather Johnson,18,Male,71,+998 90 942 57 45,Jonathanhaven,carlsondakota@gmail.com,2022-08-22 05:22:18,Python,65,Active,3.82,average,84,1971-11-09 00:00:00,"Apartment 33, Conleyside district, Tashkent, UZ, 100363","event, deep",,,,,,,,,,,,,,Tashkent,Conleyside district,100363
917,918,Null,0,Unknown,60,Null,Lake Amandaside,Null,1982-10-15 14:54:01,Data Science,0,Inactive,0.0,excellent,60,2023-07-14 00:00:00,"BROKEN,ADDRESS,DATA,,,","author, address",3.0,2.0,5.0,"information, rich",2.0,1212.0,216.0,laptop,HP,2015.0,phone,Apple,2020.0,,,
918,919,Christopher Henry,20,Male,78,Null,Lake Darlenemouth,donnahoward@murray.com,1975-07-14 00:00:00,Python,110,Active,0.0,excellent,206,2021-01-07 12:03:58,"BROKEN,ADDRESS,DATA,,,","hear, adult",5.0,4.0,3.0,"action, whole",4.0,433.0,1049.0,laptop,Lenovo,2017.0,phone,Xiaomi,2018.0,,,
919,920,Null,21,Female,0,+998 63 701 14 64,Jenkinsborough,obray@aguirre.org,2020-03-17 05:54:00,Data Science,110,Active,1.13,excellent,246,1987-03-28 00:00:00,"Richardsonchester 27-kv, dom 41, Tashkent",,,,,,,,,,,,,,,Tashkent,,
920,921,Angela Moore,0,Female,87,Null,South Crystalmouth,samanthabray@martinez-jones.com,1984-10-15 00:00:00,Python,107,Inactive,0.0,excellent,262,1992-12-07 00:00:00,"Thompsonshire 8-kv, dom 40, Tashkent","from, job",,,,,,,,,,,,,,Tashkent,,
921,922,Timothy Tran,18,Male,65,+998 59 010 10 07,Wilsonton,Null,2021-07-18 14:22:49,Python,0,Inactive,2.11,Null,285,1994-09-30 00:00:00,"South Bryan 12-kv, dom 27, Tashkent","rather, up",,,,,,,,,,,,,,Tashkent,,
922,923,Brittany Walton,20,Female,90,Null,Victoriabury,austinlewis@jackson.net,2020-09-21 00:00:00,Data Science,113,Inactive,0.0,excellent,50,2002-02-26 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,
923,924,Sandra Webster,20,Male,90,+998 33 433 68 68,North Danielle,Null,1981-10-19 00:00:00,Python,110,Pending,3.7,excellent,287,1972-04-18 00:00:00,"BROKEN,ADDRESS,DATA,,,","short, interest",3.0,2.0,5.0,"data, eye",2.0,1215.0,1077.0,laptop,Lenovo,2019.0,phone,Xiaomi,2018.0,,,
924,925,Null,20,Female,0,+998 94 274 79 37,Johnburgh,lisa52@gmail.com,2010-04-12 01:28:00,Python,72,Pending,4.5,Null,85,2009-01-02 00:00:00,"West Richard 16-kv, dom 36, Tashkent","with, back",,,,,,,,,,,,,,Tashkent,,
925,926,Null,20,Female,90,Null,North Chad,ali@gmail..com,2004-01-14 00:00:00,Null,110,Active,3.25,good,105,2021-08-30 00:00:00,"223 Jason Groves, Bennettview","risk, thus",3.0,4.0,5.0,"accept, gun",1.0,1260.0,398.0,laptop,HP,2020.0,phone,Xiaomi,2023.0,Bennettview,,
926,927,Null,19,Female,63,Null,New Rhondaside,ali@gmail..com,2022-12-12 17:13:14,Null,0,Pending,4.5,good,188,2004-12-09 22:13:35,"Apartment 44, Pamelaburgh district, Tashkent, UZ, 100968","anything, election",,,,,,,,,,,,,,Tashkent,Pamelaburgh district,100968
927,928,Null,21,Male,70,Null,Lake Adam,april93@morris.com,2017-04-17 21:31:07,Data Science,110,Active,0.0,excellent,248,1993-06-28 00:00:00,"Apartment 29, Lake Debraville district, Tashkent, UZ, 100194","one, clearly",3.0,4.0,5.0,"of, hand",5.0,807.0,714.0,laptop,Dell,2022.0,phone,Apple,2019.0,Tashkent,Lake Debraville district,100194
928,929,Null,0,Male,63,+998 88 717 33 28,South Matthewmouth,Null,2001-08-05 08:12:58,Data Science,110,Inactive,3.7,good,232,2019-04-19 00:00:00,"1888 Weaver Tunnel Suite 109, North Theresa","whatever, remember",4.0,4.0,3.0,"memory, top",1.0,1430.0,1235.0,laptop,Dell,2022.0,phone,Xiaomi,2020.0,North Theresa,,
929,930,Joshua Graham,19,Unknown,63,Null,Ramosfort,kathryn35@yahoo.com,1975-10-12 10:00:00,Null,100,Active,0.0,average,234,2021-12-30 01:03:41,UZ 100170 Tashkent West Miguelview,"any, learn",5.0,4.0,2.0,"bag, serve",0.0,1174.0,1077.0,laptop,HP,2024.0,phone,Samsung,2018.0,Tashkent,West Miguelview,100170
930,931,Null,18,Unknown,0,Null,West Clinton,annette52@yahoo.com,1992-09-15 00:00:00,Python,0,Pending,0.0,excellent,156,2014-08-07 00:00:00,UZ 100464 Tashkent New Jenniferview,"list, assume",1.0,4.0,1.0,"stock, fight",4.0,1008.0,320.0,laptop,Lenovo,2023.0,phone,Samsung,2023.0,Tashkent,New Jenniferview,100464
931,932,Null,20,Male,90,+998 80 943 40 80,Marciashire,ali@gmail..com,2009-06-11 03:36:51,Data Science,0,Pending,4.5,Null,152,1986-03-06 00:00:00,"Apartment 2, Sarahbury district, Tashkent, UZ, 100195",,,,,,,,,,,,,,,Tashkent,Sarahbury district,100195
932,933,Null,18,Male,66,+998 73 345 14 99,New Russellstad,Null,2004-03-10 00:00:00,Data Science,94,Pending,0.0,excellent,165,2005-05-06 05:51:00,"West Lisa 12-kv, dom 32, Tashkent","above, approach",,,,,,,,,,,,,,Tashkent,,
933,934,Null,21,Female,72,+998 95 776 54 49,Hollandburgh,Null,1983-04-05 00:00:00,Python,75,Inactive,0.0,good,276,1973-02-03 00:00:00,"0358 Brian Lock, Ramirezstad",,,,,,,,,,,,,,,Ramirezstad,,
934,935,Sabrina Morrison,19,Male,90,Null,North Jessica,Null,2023-06-10 19:02:00,Data Science,110,Active,3.7,excellent,200,1977-09-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","nation, Republican",,,,,,,,,,,,,,,,
935,936,Null,22,Female,85,Null,Lake Audreyville,Null,1983-09-01 00:00:00,Data Science,72,Active,2.16,average,61,1986-08-24 00:00:00,"Apartment 40, Danielview district, Tashkent, UZ, 100189","rather, yourself",1.0,5.0,5.0,"reason, speech",4.0,1439.0,1112.0,laptop,HP,2017.0,phone,Xiaomi,2019.0,Tashkent,Danielview district,100189
936,937,Tara Randolph,20,Female,71,Null,New Timothyville,icummings@pierce.info,2019-09-30 10:22:00,Data Science,83,Inactive,4.5,excellent,286,1995-05-24 06:26:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,
937,938,Robert Jacobs,20,Female,90,+998 58 107 23 57,Lamshire,Null,1977-01-20 00:00:00,Python,110,Inactive,15.5,good,158,1986-08-10 00:00:00,"98665 Bell Cliffs Suite 152, Amandamouth",,,,,,,,,,,,,,,Amandamouth,,98665
938,939,Null,20,Female,0,+998 47 198 55 97,Melvinshire,Null,1976-04-03 00:00:00,Data Science,90,Active,15.5,good,197,2022-05-05 17:17:39,"8302 Ray Light, Caitlinborough","behind, wonder",5.0,4.0,5.0,"need, station",3.0,1062.0,338.0,laptop,HP,2019.0,phone,Xiaomi,2024.0,Caitlinborough,,
939,940,Null,22,Male,92,Null,Bakerland,Null,1993-10-13 00:00:00,Data Science,110,Active,0.0,Null,230,2020-09-21 04:17:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,
940,941,Philip Miller,19,Female,90,Null,West Craigfurt,sarahrichardson@hotmail.com,2010-11-20 00:00:00,Data Science,110,Inactive,3.7,Null,75,2016-01-31 15:58:00,UZ 100249 Tashkent Port Alicia,"oil, research",1.0,2.0,2.0,"project, cell",4.0,1361.0,488.0,laptop,HP,2024.0,phone,Samsung,2020.0,Tashkent,Port Alicia,100249
941,942,Ann Wong,20,Female,90,Null,Lake Kenneth,ali@gmail..com,1970-02-01 00:00:00,Python,110,Pending,1.64,average,120,2007-04-22 00:00:00,"BROKEN,ADDRESS,DATA,,,","possible, eight",5.0,4.0,2.0,"simply, fire",4.0,724.0,659.0,laptop,Dell,2016.0,phone,Samsung,2019.0,,,
942,943,Rita Grimes,20,Female,58,Null,Sydneyborough,ali@gmail..com,1986-02-18 00:00:00,Null,110,Inactive,3.7,Null,187,1998-03-29 00:00:00,"BROKEN,ADDRESS,DATA,,,","computer, technology",5.0,1.0,2.0,"organization, finish",4.0,1485.0,1227.0,laptop,Lenovo,2016.0,phone,Samsung,2022.0,,,
943,944,Null,18,Unknown,69,Null,Maryhaven,Null,2022-04-22 23:43:48,Data Science,0,Inactive,4.5,excellent,223,2010-07-09 00:00:00,"Apartment 31, Lake Megan district, Tashkent, UZ, 100435",,,,,,,,,,,,,,,Tashkent,Lake Megan district,100435
944,945,Null,20,Female,90,+998 79 617 46 64,Hamptonstad,Null,2013-02-06 22:37:00,Data Science,93,Pending,4.5,Null,231,1994-09-15 00:00:00,"Apartment 13, Pennyland district, Tashkent, UZ, 100302","class, father",3.0,5.0,5.0,"let, watch",4.0,532.0,848.0,laptop,HP,2016.0,phone,Samsung,2024.0,Tashkent,Pennyland district,100302
945,946,Rebecca Archer,22,Female,84,+998 63 938 95 73,East Teresa,Null,2021-03-22 13:50:59,Data Science,110,Active,15.5,excellent,222,2009-08-21 00:00:00,"BROKEN,ADDRESS,DATA,,,","will, enter",,,,,,,,,,,,,,,,
946,947,Ann Hayes,20,Female,90,Null,Gordonport,Null,2023-04-09 15:35:07,Data Science,67,Active,0.0,excellent,185,2015-10-22 00:00:00,"Apartment 44, North Philip district, Tashkent, UZ, 100111","single, player",4.0,3.0,1.0,"trade, score",3.0,1475.0,1225.0,laptop,HP,2024.0,phone,Xiaomi,2022.0,Tashkent,North Philip district,100111
947,948,Thomas Harris,20,Female,0,Null,Port Phyllis,Null,1993-01-05 20:29:39,Data Science,0,Active,0.0,Null,272,2021-07-30 09:01:57,"BROKEN,ADDRESS,DATA,,,","true, discuss",,,,,,,,,,,,,,,,
948,949,Theresa Jordan,20,Female,60,+998 45 828 05 75,Lake Jeremy,Null,1978-01-01 00:00:00,Data Science,105,Pending,15.5,excellent,145,2004-05-26 20:30:10,"BROKEN,ADDRESS,DATA,,,","baby, rule",5.0,1.0,3.0,"apply, on",2.0,573.0,1228.0,laptop,HP,2015.0,phone,Samsung,2022.0,,,
949,950,Jason Smith,20,Female,0,+998 57 243 55 88,Leemouth,Null,2010-11-02 15:29:00,Data Science,110,Inactive,0.0,excellent,66,1982-10-15 00:00:00,"West Davidmouth 11-kv, dom 27, Tashkent","real, wind",4.0,3.0,1.0,"teacher, network",3.0,1485.0,1174.0,laptop,HP,2017.0,phone,Apple,2019.0,Tashkent,,
950,951,Robert Poole,20,Female,0,+998 78 106 82 30,West Lucas,ali@gmail..com,2010-06-23 00:00:00,Data Science,110,Inactive,0.0,Null,75,2021-08-17 14:51:56,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,,,
951,952,Brittany Jackson,20,Unknown,77,+998 87 793 38 45,Dianeberg,Null,1987-01-20 00:00:00,Data Science,0,Active,3.7,Null,245,1997-11-30 11:37:00,"BROKEN,ADDRESS,DATA,,,","send, our",1.0,5.0,5.0,"environment, action",0.0,922.0,1459.0,laptop,Lenovo,2016.0,phone,Samsung,2021.0,,,
952,953,Sheila Hansen,0,Male,85,Null,Estesmouth,nsummers@wood.net,1989-12-21 21:59:49,Null,110,Inactive,15.5,good,185,2013-08-12 20:32:00,UZ 100069 Tashkent East James,,,,,,,,,,,,,,,Tashkent,East James,100069
953,954,Amanda Mullins,19,Female,0,Null,West Ashley,Null,2013-11-17 00:00:00,Null,110,Pending,0.0,Null,254,1980-02-03 00:00:00,"Apartment 13, West Nicholas district, Tashkent, UZ, 100505","nearly, partner",,,,,,,,,,,,,,Tashkent,West Nicholas district,100505
954,955,Desiree Wade,20,Male,54,Null,Liushire,Null,2012-04-14 00:00:00,Data Science,78,Active,2.89,excellent,120,2009-02-27 00:00:00,"East Susan 21-kv, dom 38, Tashkent","far, half",2.0,1.0,3.0,"evidence, get",3.0,845.0,1126.0,laptop,Dell,2018.0,phone,Xiaomi,2021.0,Tashkent,,
955,956,Ashley Scott,19,Female,81,+998 03 752 69 10,Darrellmouth,thomas01@yahoo.com,2012-08-26 00:00:00,Data Science,0,Pending,4.5,average,64,2021-04-02 00:00:00,UZ 100730 Tashkent Lake April,"again, plan",1.0,5.0,2.0,"experience, develop",2.0,1417.0,558.0,laptop,Lenovo,2018.0,phone,Xiaomi,2022.0,Tashkent,Lake April,100730
956,957,Mrs. Erica Wright DVM,20,Male,84,+998 31 625 15 91,East Patricia,Null,2002-04-30 00:00:00,Python,76,Inactive,2.41,excellent,88,1984-05-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","tell, late",5.0,1.0,1.0,"paper, according",4.0,992.0,945.0,laptop,Dell,2023.0,phone,Apple,2021.0,,,
957,958,Daniel Delacruz,0,Male,93,+998 28 634 51 22,South Christopherland,Null,1971-06-24 00:00:00,Data Science,80,Pending,0.0,excellent,157,1977-02-25 00:00:00,"7424 Dawn Crossroad Apt. 545, Williamsmouth","good, which",3.0,4.0,1.0,"social, live",1.0,982.0,308.0,laptop,Dell,2019.0,phone,Xiaomi,2024.0,Williamsmouth,,
958,959,Jasmine Miller,18,Unknown,70,Null,Lisaburgh,sarah07@gmail.com,2010-06-22 00:00:00,Data Science,0,Inactive,3.7,excellent,173,1978-08-07 07:15:00,"Evanshaven 13-kv, dom 18, Tashkent","able, operation",3.0,2.0,5.0,"after, thing",0.0,500.0,1493.0,laptop,HP,2023.0,phone,Apple,2024.0,Tashkent,,
959,960,Valerie Cervantes,18,Female,0,Null,Hansenport,osullivan@yahoo.com,2014-03-07 00:00:00,Data Science,110,Active,1.41,excellent,124,1991-09-27 00:00:00,"Apartment 6, Moniquefurt district, Tashkent, UZ, 100111","artist, give",2.0,2.0,2.0,"conference, probably",0.0,1179.0,773.0,laptop,HP,2018.0,phone,Samsung,2022.0,Tashkent,Moniquefurt district,100111
960,961,Null,20,Male,91,+998 68 254 62 00,Jonestown,Null,2021-05-16 12:42:06,Data Science,64,Pending,4.5,average,133,2021-02-02 06:59:15,"Apartment 44, Andreafort district, Tashkent, UZ, 100038","soldier, interesting",1.0,3.0,1.0,"computer, after",2.0,621.0,242.0,laptop,Lenovo,2020.0,phone,Samsung,2018.0,Tashkent,Andreafort district,100038
961,962,Null,0,Female,94,+998 19 332 80 05,Jamesport,raven66@williams.info,1998-02-10 00:16:50,Data Science,110,Inactive,3.7,excellent,263,2020-11-10 23:20:30,"14283 Jillian Pine Suite 363, Gibsonchester","fact, exactly",3.0,3.0,5.0,"will, prepare",1.0,1444.0,1181.0,laptop,HP,2024.0,phone,Samsung,2022.0,Gibsonchester,,14283
962,963,Steven Knight,22,Female,51,+998 54 199 95 13,North Samantha,smithjoseph@gmail.com,2018-03-28 00:00:00,Data Science,0,Pending,1.35,excellent,243,2017-05-23 00:00:00,"Olsonbury 8-kv, dom 16, Tashkent","technology, long",1.0,3.0,5.0,"happen, activity",2.0,1418.0,825.0,laptop,Dell,2022.0,phone,Samsung,2018.0,Tashkent,,
963,964,Null,22,Female,76,+998 22 908 88 74,North Michaelstad,Null,1983-09-07 00:00:00,Data Science,110,Inactive,0.0,excellent,237,1997-10-09 00:00:00,"Edwardtown 22-kv, dom 5, Tashkent",,,,,,,,,,,,,,,Tashkent,,
964,965,Laura Rhodes,20,Female,98,+998 20 392 55 08,New Joe,Null,1970-03-11 03:21:00,Null,0,Active,0.0,excellent,229,1996-11-23 14:42:00,UZ 100945 Tashkent South Glen,,,,,,,,,,,,,,,Tashkent,South Glen,100945
965,966,Null,20,Male,90,+998 06 232 65 52,New Dianebury,Null,2015-04-26 00:00:00,Data Science,110,Inactive,0.0,average,201,1979-03-05 18:41:01,"New Jonathanfort 22-kv, dom 35, Tashkent","fear, section",2.0,1.0,1.0,"goal, short",1.0,606.0,676.0,laptop,Dell,2018.0,phone,Xiaomi,2022.0,Tashkent,,
966,967,Null,0,Male,68,+998 41 406 23 79,New Alexander,richardsnicholas@parker.com,1994-05-26 12:16:00,Data Science,63,Inactive,4.5,good,179,1976-01-09 19:59:08,"Apartment 8, New Cynthia district, Tashkent, UZ, 100877","run, without",4.0,5.0,2.0,"day, he",4.0,888.0,647.0,laptop,Lenovo,2023.0,phone,Xiaomi,2023.0,Tashkent,New Cynthia district,100877
967,968,Patricia Young,20,Male,67,+998 17 734 51 17,Savannahmouth,Null,1997-11-26 11:56:00,Data Science,0,Pending,3.7,Null,159,1977-02-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","who, quickly",1.0,2.0,2.0,"white, these",1.0,1116.0,1181.0,laptop,HP,2020.0,phone,Apple,2018.0,,,
968,969,Juan Johnson,21,Female,90,+998 44 983 91 64,Mcleanchester,tiffany97@underwood.com,2025-02-10 00:00:00,Python,89,Inactive,0.0,Null,245,2001-04-27 00:00:00,"BROKEN,ADDRESS,DATA,,,","country, main",5.0,4.0,2.0,"police, either",5.0,252.0,626.0,laptop,Lenovo,2021.0,phone,Apple,2018.0,,,
969,970,Null,20,Female,0,+998 73 817 27 92,Lake Brittneyburgh,steven18@yahoo.com,2021-09-12 06:05:57,Data Science,83,Active,15.5,average,67,2016-05-31 00:00:00,"Apartment 19, Morganburgh district, Tashkent, UZ, 100859",,,,,,,,,,,,,,,Tashkent,Morganburgh district,100859
970,971,Null,0,Female,90,+998 72 776 88 49,Valeriemouth,Null,2017-02-28 18:52:00,Data Science,0,Active,0.0,excellent,57,2002-03-29 14:18:29,UZ 100597 Tashkent Florestown,,,,,,,,,,,,,,,Tashkent,Florestown,100597
971,972,Patty Cortez,19,Female,0,+998 87 466 98 64,Stephanieberg,jongarcia@yahoo.com,2013-12-10 00:00:00,Data Science,0,Active,15.5,Null,117,2007-06-19 04:46:47,UZ 100171 Tashkent New Jefferystad,"something, grow",4.0,2.0,4.0,"another, sing",1.0,1487.0,547.0,laptop,HP,2023.0,phone,Apple,2024.0,Tashkent,New Jefferystad,100171
972,973,Null,22,Male,90,+998 78 581 28 34,Crystalbury,Null,2019-03-01 12:08:03,Python,87,Inactive,3.7,excellent,246,2011-02-18 10:42:00,UZ 100511 Tashkent West Ericafurt,,,,,,,,,,,,,,,Tashkent,West Ericafurt,100511
973,974,Null,20,Unknown,90,Null,Lake Emmamouth,Null,2012-05-06 00:00:00,Python,76,Pending,3.7,average,193,1994-11-02 09:21:00,"48540 Teresa Walk Suite 843, Jenkinshaven",,,,,,,,,,,,,,,Jenkinshaven,,48540
974,975,Null,0,Unknown,74,Null,Baileyside,Null,2006-04-02 16:13:00,Data Science,110,Active,0.0,Null,116,1973-03-04 00:48:22,UZ 100834 Tashkent Wilsonfurt,"industry, face",1.0,1.0,3.0,"hour, show",4.0,364.0,1242.0,laptop,Lenovo,2020.0,phone,Samsung,2023.0,Tashkent,Wilsonfurt,100834
975,976,Null,0,Female,0,Null,New Vincentfurt,Null,2022-12-08 15:18:40,Data Science,0,Active,0.0,Null,147,2021-03-29 05:08:35,"Apartment 6, West Patriciaborough district, Tashkent, UZ, 100253","do, they",,,,,,,,,,,,,,Tashkent,West Patriciaborough district,100253
976,977,Dana Williams,20,Female,93,+998 43 145 57 38,Port Andrea,Null,2022-11-23 21:21:09,Python,113,Inactive,2.97,average,174,1971-06-07 00:00:00,"Apartment 30, Port Jamesland district, Tashkent, UZ, 100655","concern, PM",4.0,5.0,5.0,"summer, option",2.0,627.0,413.0,laptop,Dell,2020.0,phone,Xiaomi,2022.0,Tashkent,Port Jamesland district,100655
977,978,Null,20,Male,63,Null,East Stephanie,scott37@gmail.com,2020-12-16 12:38:51,Data Science,110,Active,4.5,excellent,152,2021-04-22 16:11:45,"253 Hamilton Drives Apt. 911, South Kelsey","bag, go",,,,,,,,,,,,,,South Kelsey,,
978,979,Susan Flowers,18,Female,73,+998 79 125 75 90,Michaelchester,Null,2021-04-15 16:46:07,Data Science,0,Active,1.5,Null,282,1976-07-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","teacher, rate",4.0,5.0,1.0,"memory, cultural",1.0,975.0,892.0,laptop,Lenovo,2021.0,phone,Xiaomi,2018.0,,,
979,980,John Reed,18,Male,56,Null,Cookstad,bryan28@stephenson.com,2017-09-21 00:00:00,Null,90,Inactive,15.5,average,231,2016-01-28 00:00:00,"BROKEN,ADDRESS,DATA,,,","career, term",5.0,1.0,5.0,"appear, body",2.0,1487.0,1460.0,laptop,Dell,2019.0,phone,Apple,2020.0,,,
980,981,David Price,20,Male,0,Null,South Shawn,Null,2022-09-29 00:00:00,Null,0,Active,4.5,excellent,74,2021-11-17 00:00:00,"Apartment 28, Heatherville district, Tashkent, UZ, 100202","themselves, work",1.0,1.0,1.0,"third, radio",3.0,1229.0,563.0,laptop,Dell,2021.0,phone,Xiaomi,2019.0,Tashkent,Heatherville district,100202
981,982,Richard Stewart,20,Male,0,+998 44 166 33 88,West Brett,Null,1996-01-08 01:46:36,Data Science,85,Pending,3.76,average,252,1984-07-16 22:14:00,"08244 Richard Hill, Juliaburgh","store, over",4.0,5.0,2.0,"force, its",1.0,593.0,1029.0,laptop,Dell,2016.0,phone,Apple,2019.0,Juliaburgh,,08244
982,983,Heather Morton,21,Female,90,Null,East Blakeburgh,ashleyhardy@hotmail.com,1983-12-16 00:00:00,Null,110,Pending,0.0,Null,170,1978-10-14 00:00:00,"BROKEN,ADDRESS,DATA,,,","beat, order",2.0,5.0,1.0,"crime, need",3.0,1163.0,833.0,laptop,Lenovo,2023.0,phone,Samsung,2021.0,,,
983,984,Thomas Camacho,18,Female,63,+998 35 010 33 76,East Apriltown,kristina81@barr-morgan.biz,2012-05-13 00:00:00,Data Science,79,Pending,4.5,excellent,227,1980-11-17 00:00:00,UZ 100095 Tashkent East Erinburgh,"create, degree",2.0,5.0,2.0,"mother, late",4.0,588.0,1100.0,laptop,HP,2016.0,phone,Apple,2022.0,Tashkent,East Erinburgh,100095
984,985,Null,0,Unknown,0,+998 90 062 66 64,North Dawnstad,paul87@miller.biz,2021-03-12 00:00:00,Null,110,Active,0.0,excellent,128,1998-12-04 18:51:00,"Apartment 11, Natalietown district, Tashkent, UZ, 100409","morning, production",,,,,,,,,,,,,,Tashkent,Natalietown district,100409
985,986,Null,20,Male,0,+998 87 772 43 24,Murrayfort,Null,2019-08-09 01:16:30,Null,110,Active,15.5,excellent,108,2023-09-24 02:38:22,UZ 100367 Tashkent New Annton,"reveal, fund",1.0,3.0,1.0,"wrong, finally",5.0,768.0,329.0,laptop,Lenovo,2021.0,phone,Apple,2023.0,Tashkent,New Annton,100367
986,987,Kathy Smith,0,Male,0,Null,South Katherineton,Null,2021-01-15 00:00:00,Python,110,Inactive,0.0,Null,149,1994-05-15 10:14:57,"Andersonville 26-kv, dom 42, Tashkent","up, quality",2.0,1.0,4.0,"almost, offer",1.0,1030.0,1243.0,laptop,HP,2020.0,phone,Samsung,2022.0,Tashkent,,
987,988,Null,0,Female,90,Null,Tammymouth,alisoncohen@gmail.com,2022-06-14 07:31:04,Data Science,67,Pending,0.0,excellent,97,2021-12-23 18:06:47,"38142 Price Shoals Suite 938, Port Kevintown","main, sister",1.0,1.0,5.0,"worker, charge",3.0,519.0,425.0,laptop,Lenovo,2020.0,phone,Xiaomi,2020.0,Port Kevintown,,38142
988,989,Robert Knight,22,Female,88,+998 62 166 15 50,Micheleshire,Null,2024-04-05 00:00:00,Data Science,110,Pending,0.0,average,215,2005-10-30 00:00:00,"7190 Myers Loaf Apt. 911, Dennisville","similar, seem",3.0,2.0,3.0,"resource, performance",0.0,774.0,1169.0,laptop,HP,2023.0,phone,Apple,2018.0,Dennisville,,
989,990,Anthony Bradford,21,Male,85,Null,South Anna,Null,2021-09-26 00:00:00,Null,0,Inactive,15.5,average,55,1980-10-01 00:00:00,UZ 100994 Tashkent Samanthamouth,,,,,,,,,,,,,,,Tashkent,Samanthamouth,100994
990,991,Null,0,Male,74,+998 11 374 93 60,Luismouth,srogers@hotmail.com,1981-08-07 20:47:00,Python,116,Pending,15.5,excellent,98,2004-07-20 00:00:00,"Brianborough 12-kv, dom 21, Tashkent",,,,,,,,,,,,,,,Tashkent,,
991,992,Null,21,Female,73,+998 45 622 44 55,East Rebeccashire,Null,1990-07-13 00:00:00,Data Science,75,Active,0.0,excellent,140,2008-10-22 00:00:00,"1137 Victor Garden, Crosbymouth","level, owner",,,,,,,,,,,,,,Crosbymouth,,
992,993,Lisa Gardner,19,Female,90,+998 97 333 64 62,West Laurieshire,Null,2017-07-21 00:00:00,Python,0,Pending,3.7,average,253,1985-05-26 16:20:56,"New Karenborough 13-kv, dom 30, Tashkent","address, feel",,,,,,,,,,,,,,Tashkent,,
